"","Year","Month","Country","Rain_fall","Temperature","Date"
"2333","2010",5,"EST",69.2468,12.0655,"2010-5"
"2334","2010",6,"EST",66.6148,14.4362,"2010-6"
"2335","2010",7,"EST",71.568,21.1702,"2010-7"
"2336","2010",8,"EST",104.013,18.29,"2010-8"
"2337","2010",9,"EST",84.4478,11.7954,"2010-9"
"2338","2010",10,"EST",48.1748,5.10284,"2010-10"
"2339","2010",11,"EST",89.9354,-0.0133,"2010-11"
"2340","2010",12,"EST",79.9987,-8.0857,"2010-12"
"2341","2011",1,"EST",65.8157,-4.6837,"2011-1"
"2342","2011",2,"EST",24.0169,-9.9939,"2011-2"
"2343","2011",3,"EST",18.2172,-1.2778,"2011-3"
"2344","2011",4,"EST",18.9091,6.3923,"2011-4"
"2345","2011",5,"EST",46.4145,10.8822,"2011-5"
"2346","2011",6,"EST",51.7755,17.0266,"2011-6"
"2347","2011",7,"EST",102.051,20.2123,"2011-7"
"2348","2011",8,"EST",98.3601,16.9343,"2011-8"
"2349","2011",9,"EST",71.2121,13.2939,"2011-9"
"2350","2011",10,"EST",54.5007,7.92799,"2011-10"
"2351","2011",11,"EST",30.3166,4.14268,"2011-11"
"2352","2011",12,"EST",87.3617,1.70143,"2011-12"
"2353","2012",1,"EST",69.4921,-4.6267,"2012-1"
"2354","2012",2,"EST",41.1765,-8.6505,"2012-2"
"2355","2012",3,"EST",48.9404,0.20845,"2012-3"
"2356","2012",4,"EST",55.5067,5.10923,"2012-4"
"2357","2012",5,"EST",67.3747,11.585,"2012-5"
"2358","2012",6,"EST",92.6262,13.5869,"2012-6"
"2359","2012",7,"EST",77.534,17.9233,"2012-7"
"2360","2012",8,"EST",80.5552,15.7719,"2012-8"
"2361","2012",9,"EST",90.1092,12.5551,"2012-9"
"2362","2012",10,"EST",90.957,6.39676,"2012-10"
"2363","2012",11,"EST",72.0751,3.36185,"2012-11"
"2364","2012",12,"EST",55.4696,-6.5566,"2012-12"
"2365","2013",1,"EST",36.9938,-5.9147,"2013-1"
"2366","2013",2,"EST",34.7155,-2.6843,"2013-2"
"2367","2013",3,"EST",12.9927,-5.9984,"2013-3"
"2368","2013",4,"EST",35.2621,3.67085,"2013-4"
"2369","2013",5,"EST",57.0171,13.579,"2013-5"
"2370","2013",6,"EST",48.5748,17.5754,"2013-6"
"2371","2013",7,"EST",52.2219,17.7808,"2013-7"
"2372","2013",8,"EST",87.2963,17.2878,"2013-8"
"2373","2013",9,"EST",48.9579,12.1303,"2013-9"
"2374","2013",10,"EST",52.9984,7.46314,"2013-10"
"2375","2013",11,"EST",72.6315,4.17648,"2013-11"
"2376","2013",12,"EST",57.5485,1.44406,"2013-12"
"2377","2014",1,"EST",41.021,-7.2282,"2014-1"
"2378","2014",2,"EST",30.2846,-0.3969,"2014-2"
"2379","2014",3,"EST",30.9847,2.14748,"2014-3"
"2380","2014",4,"EST",16.4772,6.59288,"2014-4"
"2381","2014",5,"EST",70.4179,11.3885,"2014-5"
"2382","2014",6,"EST",85.7752,13.3495,"2014-6"
"2383","2014",7,"EST",45.3829,19.7574,"2014-7"
"2384","2014",8,"EST",135.436,17.5486,"2014-8"
"2385","2014",9,"EST",34.6131,12.7322,"2014-9"
"2386","2014",10,"EST",46.8392,6.17202,"2014-10"
"2387","2014",11,"EST",28.6353,1.97254,"2014-11"
"2388","2014",12,"EST",77.8086,-1.0523,"2014-12"
"2389","2015",1,"EST",64.9429,-2.0564,"2015-1"
"2390","2015",2,"EST",27.5942,-0.6843,"2015-2"
"2391","2015",3,"EST",31.4868,2.30311,"2015-3"
"2392","2015",4,"EST",61.8128,5.58101,"2015-4"
"2393","2015",5,"EST",48.7262,10.4159,"2015-5"
"2394","2015",6,"EST",43.9635,14.0373,"2015-6"
"2395","2015",7,"EST",72.3163,15.8196,"2015-7"
"2396","2015",8,"EST",32.5566,17.6881,"2015-8"
"2397","2015",9,"EST",59.2061,13.2984,"2015-9"
"2398","2015",10,"EST",11.1898,5.78945,"2015-10"
"2399","2015",11,"EST",68.4772,4.16081,"2015-11"
"2400","2015",12,"EST",54.5852,1.86728,"2015-12"
"2401","1991",1,"FIN",34.1028,-8.8035,"1991-1"
"2402","1991",2,"FIN",14.6418,-12.073,"1991-2"
"2403","1991",3,"FIN",38.1988,-5.6405,"1991-3"
"2404","1991",4,"FIN",16.9867,1.24039,"1991-4"
"2405","1991",5,"FIN",46.0398,5.42192,"1991-5"
"2406","1991",6,"FIN",85.3434,11.6678,"1991-6"
"2407","1991",7,"FIN",45.3225,15.5445,"1991-7"
"2408","1991",8,"FIN",66.9114,14.617,"1991-8"
"2409","1991",9,"FIN",67.7085,7.02963,"1991-9"
"2410","1991",10,"FIN",47.623,3.10793,"1991-10"
"2411","1991",11,"FIN",67.2382,-0.8857,"1991-11"
"2412","1991",12,"FIN",35.044,-5.3307,"1991-12"
"2413","1992",1,"FIN",32.6973,-6.3412,"1992-1"
"2414","1992",2,"FIN",30.1914,-5.5042,"1992-2"
"2415","1992",3,"FIN",40.4262,-1.9769,"1992-3"
"2416","1992",4,"FIN",36.7603,-1.7846,"1992-4"
"2417","1992",5,"FIN",23.2558,8.84925,"1992-5"
"2418","1992",6,"FIN",45.6661,14.3165,"1992-6"
"2419","1992",7,"FIN",89.5172,13.8519,"1992-7"
"2420","1992",8,"FIN",107.296,12.0862,"1992-8"
"2421","1992",9,"FIN",69.8341,10.0137,"1992-9"
"2422","1992",10,"FIN",44.6523,-3.1102,"1992-10"
"2423","1992",11,"FIN",56.3769,-6.4746,"1992-11"
"2424","1992",12,"FIN",42.9363,-3.0129,"1992-12"
"2425","1993",1,"FIN",41.9671,-6.9045,"1993-1"
"2426","1993",2,"FIN",18.4206,-6.8484,"1993-2"
"2427","1993",3,"FIN",33.3114,-3.9885,"1993-3"
"2428","1993",4,"FIN",25.8376,0.04516,"1993-4"
"2429","1993",5,"FIN",25.5205,9.06971,"1993-5"
"2430","1993",6,"FIN",68.0594,9.84696,"1993-6"
"2431","1993",7,"FIN",75.2247,15.136,"1993-7"
"2432","1993",8,"FIN",76.6107,12.4412,"1993-8"
"2433","1993",9,"FIN",27.0001,4.60713,"1993-9"
"2434","1993",10,"FIN",54.8098,-0.0754,"1993-10"
"2435","1993",11,"FIN",9.3024,-5.4129,"1993-11"
"2436","1993",12,"FIN",53.2274,-8.3545,"1993-12"
"2437","1994",1,"FIN",45.6327,-11.759,"1994-1"
"2438","1994",2,"FIN",6.65975,-15.212,"1994-2"
"2439","1994",3,"FIN",36.4876,-5.7068,"1994-3"
"2440","1994",4,"FIN",35.9254,2.64321,"1994-4"
"2441","1994",5,"FIN",27.6812,5.70409,"1994-5"
"2442","1994",6,"FIN",59.9555,11.84,"1994-6"
"2443","1994",7,"FIN",31.047,16.8134,"1994-7"
"2444","1994",8,"FIN",45.8692,13.9136,"1994-8"
"2445","1994",9,"FIN",71.4508,8.09122,"1994-9"
"2446","1994",10,"FIN",66.8016,1.74568,"1994-10"
"2447","1994",11,"FIN",35.314,-4.5658,"1994-11"
"2448","1994",12,"FIN",43.2623,-4.2468,"1994-12"
"2449","1995",1,"FIN",33.0128,-7.2619,"1995-1"
"2450","1995",2,"FIN",46.8664,-5.5281,"1995-2"
"2451","1995",3,"FIN",35.9416,-2.423,"1995-3"
"2452","1995",4,"FIN",29.0975,0.33367,"1995-4"
"2453","1995",5,"FIN",48.203,6.31032,"1995-5"
"2454","1995",6,"FIN",58.2075,14.6796,"1995-6"
"2455","1995",7,"FIN",52.4208,13.8929,"1995-7"
"2456","1995",8,"FIN",66.4689,13.4441,"1995-8"
"2457","1995",9,"FIN",39.3133,8.31153,"1995-9"
"2458","1995",10,"FIN",71.0196,3.7969,"1995-10"
"2459","1995",11,"FIN",46.5945,-6.8058,"1995-11"
"2460","1995",12,"FIN",15.1976,-12.387,"1995-12"
"2461","1996",1,"FIN",10.9647,-8.2271,"1996-1"
"2462","1996",2,"FIN",24.5934,-13.667,"1996-2"
"2463","1996",3,"FIN",16.5212,-5.5927,"1996-3"
"2464","1996",4,"FIN",30.8568,-0.0731,"1996-4"
"2465","1996",5,"FIN",51.0724,5.42334,"1996-5"
"2466","1996",6,"FIN",65.4316,11.7835,"1996-6"
"2467","1996",7,"FIN",85.3413,13.6678,"1996-7"
"2468","1996",8,"FIN",31.7095,15.734,"1996-8"
"2469","1996",9,"FIN",23.5098,7.165,"1996-9"
"2470","1996",10,"FIN",52.9782,3.7559,"1996-10"
"2471","1996",11,"FIN",87.4002,-1.7737,"1996-11"
"2472","1996",12,"FIN",39.9285,-9.9628,"1996-12"
"2473","1997",1,"FIN",33.4671,-9.729,"1997-1"
"2474","1997",2,"FIN",40.9791,-8.6542,"1997-2"
"2475","1997",3,"FIN",35.2895,-4.3424,"1997-3"
"2476","1997",4,"FIN",36.7234,-2.1343,"1997-4"
"2477","1997",5,"FIN",27.5837,5.4524,"1997-5"
"2478","1997",6,"FIN",39.7509,14.0284,"1997-6"
"2479","1997",7,"FIN",56.8405,17.2428,"1997-7"
"2480","1997",8,"FIN",38.5251,15.7138,"1997-8"
"2481","1997",9,"FIN",71.4799,9.08228,"1997-9"
"2482","1997",10,"FIN",39.7361,0.48802,"1997-10"
"2483","1997",11,"FIN",37.4134,-4.4428,"1997-11"
"2484","1997",12,"FIN",29.1606,-7.657,"1997-12"
"2485","1998",1,"FIN",50.2401,-7.8961,"1998-1"
"2486","1998",2,"FIN",46.1199,-12.908,"1998-2"
"2487","1998",3,"FIN",25.4465,-8.0254,"1998-3"
"2488","1998",4,"FIN",16.5543,-1.1548,"1998-4"
"2489","1998",5,"FIN",49.5381,6.5617,"1998-5"
"2490","1998",6,"FIN",90.8219,12.0049,"1998-6"
"2491","1998",7,"FIN",102.619,15.6066,"1998-7"
"2492","1998",8,"FIN",90.8908,12.2165,"1998-8"
"2493","1998",9,"FIN",41.798,8.639,"1998-9"
"2494","1998",10,"FIN",86.8856,2.78778,"1998-10"
"2495","1998",11,"FIN",24.9449,-6.8081,"1998-11"
"2496","1998",12,"FIN",35.9803,-8.0006,"1998-12"
"2497","1999",1,"FIN",36.1693,-12.968,"1999-1"
"2498","1999",2,"FIN",35.9435,-11.559,"1999-2"
"2499","1999",3,"FIN",27.0209,-4.6956,"1999-3"
"2500","1999",4,"FIN",25.6484,2.45312,"1999-4"
"2501","1999",5,"FIN",23.9811,5.11374,"1999-5"
"2502","1999",6,"FIN",47.8784,15.7057,"1999-6"
"2503","1999",7,"FIN",74.3312,16.0462,"1999-7"
"2504","1999",8,"FIN",58.4025,12.2027,"1999-8"
"2505","1999",9,"FIN",32.8269,10.0684,"1999-9"
"2506","1999",10,"FIN",69.6849,3.85285,"1999-10"
"2507","1999",11,"FIN",50.2748,-1.3069,"1999-11"
"2508","1999",12,"FIN",55.8392,-8.9962,"1999-12"
"2509","2000",1,"FIN",43.3927,-8.0935,"2000-1"
"2510","2000",2,"FIN",36.284,-7.4699,"2000-2"
"2511","2000",3,"FIN",36.4822,-4.4096,"2000-3"
"2512","2000",4,"FIN",42.5845,1.97864,"2000-4"
"2513","2000",5,"FIN",32.8334,7.99298,"2000-5"
"2514","2000",6,"FIN",75.5845,12.5501,"2000-6"
"2515","2000",7,"FIN",79.9033,15.8094,"2000-7"
"2516","2000",8,"FIN",68.9173,13.321,"2000-8"
"2517","2000",9,"FIN",27.3753,8.07215,"2000-9"
"2518","2000",10,"FIN",56.4709,5.84015,"2000-10"
"2519","2000",11,"FIN",62.5671,-0.0483,"2000-11"
"2520","2000",12,"FIN",45.947,-5.4926,"2000-12"
"2521","2001",1,"FIN",26.4144,-5.9744,"2001-1"
"2522","2001",2,"FIN",36.862,-12.21,"2001-2"
"2523","2001",3,"FIN",24.9071,-8.6786,"2001-3"
"2524","2001",4,"FIN",48.9304,1.88523,"2001-4"
"2525","2001",5,"FIN",37.7128,6.3414,"2001-5"
"2526","2001",6,"FIN",52.1017,13.5586,"2001-6"
"2527","2001",7,"FIN",89.4567,17.1032,"2001-7"
"2528","2001",8,"FIN",56.8886,13.6551,"2001-8"
"2529","2001",9,"FIN",61.4019,9.84682,"2001-9"
"2530","2001",10,"FIN",60.3209,3.42527,"2001-10"
"2531","2001",11,"FIN",36.7141,-4.5906,"2001-11"
"2532","2001",12,"FIN",19.5004,-11.452,"2001-12"
"2533","2002",1,"FIN",46.9282,-9.9643,"2002-1"
"2534","2002",2,"FIN",43.7857,-6.2154,"2002-2"
"2535","2002",3,"FIN",28.5657,-4.4583,"2002-3"
"2536","2002",4,"FIN",12.9737,2.76954,"2002-4"
"2537","2002",5,"FIN",29.2891,9.02925,"2002-5"
"2538","2002",6,"FIN",69.5848,14.6101,"2002-6"
"2539","2002",7,"FIN",95.3822,17.2521,"2002-7"
"2540","2002",8,"FIN",33.9959,15.7553,"2002-8"
"2541","2002",9,"FIN",38.8114,7.8855,"2002-9"
"2542","2002",10,"FIN",22.4987,-1.5062,"2002-10"
"2543","2002",11,"FIN",31.5883,-7.9035,"2002-11"
"2544","2002",12,"FIN",19.6389,-13.097,"2002-12"
"2545","2003",1,"FIN",44.1378,-16.194,"2003-1"
"2546","2003",2,"FIN",14.1635,-7.782,"2003-2"
"2547","2003",3,"FIN",19.1294,-2.9109,"2003-3"
"2548","2003",4,"FIN",18.1866,-0.0767,"2003-4"
"2549","2003",5,"FIN",63.9058,8.17107,"2003-5"
"2550","2003",6,"FIN",32.6224,11.4405,"2003-6"
"2551","2003",7,"FIN",57.5815,18.92,"2003-7"
"2552","2003",8,"FIN",77.4704,13.9658,"2003-8"
"2553","2003",9,"FIN",38.6216,8.9285,"2003-9"
"2554","2003",10,"FIN",61.9928,1.58899,"2003-10"
"2555","2003",11,"FIN",33.6173,-1.5685,"2003-11"
"2556","2003",12,"FIN",47.1151,-6.7515,"2003-12"
"2557","2004",1,"FIN",28.9778,-10.884,"2004-1"
"2558","2004",2,"FIN",36.5536,-9.7057,"2004-2"
"2559","2004",3,"FIN",23.7716,-4.3531,"2004-3"
"2560","2004",4,"FIN",10.1839,1.81476,"2004-4"
"2561","2004",5,"FIN",49.2105,7.47869,"2004-5"
"2562","2004",6,"FIN",64.7912,11.658,"2004-6"
"2563","2004",7,"FIN",112.881,16.1594,"2004-7"
"2564","2004",8,"FIN",88.5031,14.22,"2004-8"
"2565","2004",9,"FIN",86.7905,9.70399,"2004-9"
"2566","2004",10,"FIN",31.6296,2.44368,"2004-10"
"2567","2004",11,"FIN",36.7931,-4.3193,"2004-11"
"2568","2004",12,"FIN",52.0661,-5.1543,"2004-12"
"2569","2005",1,"FIN",57.4008,-5.9989,"2005-1"
"2570","2005",2,"FIN",15.9037,-8.9717,"2005-2"
"2571","2005",3,"FIN",9.43384,-8.6729,"2005-3"
"2572","2005",4,"FIN",27.9185,1.75788,"2005-4"
"2573","2005",5,"FIN",62.5223,6.9383,"2005-5"
"2574","2005",6,"FIN",51.858,13.2617,"2005-6"
"2575","2005",7,"FIN",84.4173,17.2194,"2005-7"
"2576","2005",8,"FIN",91.1018,14.8077,"2005-8"
"2577","2005",9,"FIN",51.9797,9.65796,"2005-9"
"2578","2005",10,"FIN",33.6792,4.39081,"2005-10"
"2579","2005",11,"FIN",67.3615,0.69542,"2005-11"
"2580","2005",12,"FIN",40.621,-8.1207,"2005-12"
"2581","2006",1,"FIN",24.9358,-8.6471,"2006-1"
"2582","2006",2,"FIN",16.4779,-12.614,"2006-2"
"2583","2006",3,"FIN",21.9435,-10.015,"2006-3"
"2584","2006",4,"FIN",31.2825,2.11728,"2006-4"
"2585","2006",5,"FIN",49.257,8.25229,"2006-5"
"2586","2006",6,"FIN",29.8077,14.1491,"2006-6"
"2587","2006",7,"FIN",33.3851,15.9766,"2006-7"
"2588","2006",8,"FIN",27.2621,16.0827,"2006-8"
"2589","2006",9,"FIN",51.4346,10.0298,"2006-9"
"2590","2006",10,"FIN",84.2122,2.46571,"2006-10"
"2591","2006",11,"FIN",49.7357,-2.8522,"2006-11"
"2592","2006",12,"FIN",59.1525,-1.883,"2006-12"
"2593","2007",1,"FIN",54.5658,-8.9003,"2007-1"
"2594","2007",2,"FIN",17.2733,-15.417,"2007-2"
"2595","2007",3,"FIN",29.1893,-0.6314,"2007-3"
"2596","2007",4,"FIN",28.3204,1.93806,"2007-4"
"2597","2007",5,"FIN",53.3668,7.63665,"2007-5"
"2598","2007",6,"FIN",48.1354,13.1566,"2007-6"
"2599","2007",7,"FIN",106.035,15.3685,"2007-7"
"2600","2007",8,"FIN",66.4194,15.025,"2007-8"
"2601","2007",9,"FIN",63.9834,8.08982,"2007-9"
"2602","2007",10,"FIN",44.7619,4.60416,"2007-10"
"2603","2007",11,"FIN",45.206,-3.4688,"2007-11"
"2604","2007",12,"FIN",47.052,-2.1801,"2007-12"
"2605","2008",1,"FIN",54.1358,-5.8557,"2008-1"
"2606","2008",2,"FIN",36.2764,-5.3763,"2008-2"
"2607","2008",3,"FIN",38.6786,-5.232,"2008-3"
"2608","2008",4,"FIN",35.6078,1.45015,"2008-4"
"2609","2008",5,"FIN",23.5022,6.91802,"2008-5"
"2610","2008",6,"FIN",82.8241,12.0548,"2008-6"
"2611","2008",7,"FIN",72.2101,14.664,"2008-7"
"2612","2008",8,"FIN",90.9904,12.1048,"2008-8"
"2613","2008",9,"FIN",32.4014,7.15531,"2008-9"
"2614","2008",10,"FIN",88.7138,4.10992,"2008-10"
"2615","2008",11,"FIN",59.2335,-2.1415,"2008-11"
"2616","2008",12,"FIN",37.1325,-3.3479,"2008-12"
"2617","2009",1,"FIN",22.6566,-8.9148,"2009-1"
"2618","2009",2,"FIN",25.1087,-10.184,"2009-2"
"2619","2009",3,"FIN",17.8654,-4.9897,"2009-3"
"2620","2009",4,"FIN",16.1906,0.64985,"2009-4"
"2621","2009",5,"FIN",44.9637,9.06728,"2009-5"
"2622","2009",6,"FIN",52.3006,12.1267,"2009-6"
"2623","2009",7,"FIN",78.66,15.1058,"2009-7"
"2624","2009",8,"FIN",72.628,14.5783,"2009-8"
"2625","2009",9,"FIN",51.7931,10.2864,"2009-9"
"2626","2009",10,"FIN",47.3072,0.05616,"2009-10"
"2627","2009",11,"FIN",50.8365,-0.7413,"2009-11"
"2628","2009",12,"FIN",31.0627,-9.6843,"2009-12"
"2629","2010",1,"FIN",16.7578,-15.318,"2010-1"
"2630","2010",2,"FIN",36.923,-13.871,"2010-2"
"2631","2010",3,"FIN",41.5896,-6.9881,"2010-3"
"2632","2010",4,"FIN",28.3976,2.1996,"2010-4"
"2633","2010",5,"FIN",56.4686,9.61758,"2010-5"
"2634","2010",6,"FIN",52.9767,12.0767,"2010-6"
"2635","2010",7,"FIN",73.0522,18.2245,"2010-7"
"2636","2010",8,"FIN",66.6642,14.0591,"2010-8"
"2637","2010",9,"FIN",59.7643,9.01251,"2010-9"
"2638","2010",10,"FIN",43.805,2.86331,"2010-10"
"2639","2010",11,"FIN",34.0125,-6.6942,"2010-11"
"2640","2010",12,"FIN",24.5759,-13.624,"2010-12"
"2641","2011",1,"FIN",43.2354,-10.785,"2011-1"
"2642","2011",2,"FIN",19.6985,-15.582,"2011-2"
"2643","2011",3,"FIN",21.5872,-4.5154,"2011-3"
"2644","2011",4,"FIN",19.7375,3.38423,"2011-4"
"2645","2011",5,"FIN",48.9123,8.00581,"2011-5"
"2646","2011",6,"FIN",72.9274,15.0484,"2011-6"
"2647","2011",7,"FIN",70.8248,17.8755,"2011-7"
"2648","2011",8,"FIN",65.7915,14.0953,"2011-8"
"2649","2011",9,"FIN",78.9909,10.4547,"2011-9"
"2650","2011",10,"FIN",60.21,4.54386,"2011-10"
"2651","2011",11,"FIN",33.5687,0.22491,"2011-11"
"2652","2011",12,"FIN",74.9531,-1.8833,"2011-12"
"2653","2012",1,"FIN",43.3921,-10.191,"2012-1"
"2654","2012",2,"FIN",35.5111,-13.067,"2012-2"
"2655","2012",3,"FIN",28.7861,-3.3976,"2012-3"
"2656","2012",4,"FIN",45.0641,0.18307,"2012-4"
"2657","2012",5,"FIN",47.3254,7.95916,"2012-5"
"2658","2012",6,"FIN",80.5025,11.8962,"2012-6"
"2659","2012",7,"FIN",84.2757,15.5521,"2012-7"
"2660","2012",8,"FIN",48.6681,13.2647,"2012-8"
"2661","2012",9,"FIN",93.0481,9.01105,"2012-9"
"2662","2012",10,"FIN",72.7232,2.50311,"2012-10"
"2663","2012",11,"FIN",52.2446,-1.1032,"2012-11"
"2664","2012",12,"FIN",45.1653,-12.456,"2012-12"
"2665","2013",1,"FIN",34.4374,-9.211,"2013-1"
"2666","2013",2,"FIN",24.1933,-6.6444,"2013-2"
"2667","2013",3,"FIN",14.5948,-10.373,"2013-3"
"2668","2013",4,"FIN",31.233,0.51014,"2013-4"
"2669","2013",5,"FIN",21.7079,10.6437,"2013-5"
"2670","2013",6,"FIN",69.0681,15.7883,"2013-6"
"2671","2013",7,"FIN",57.8459,15.8062,"2013-7"
"2672","2013",8,"FIN",60.75,15.0814,"2013-8"
"2673","2013",9,"FIN",29.0345,10.1325,"2013-9"
"2674","2013",10,"FIN",59.5581,3.06133,"2013-10"
"2675","2013",11,"FIN",52.0811,-1.5109,"2013-11"
"2676","2013",12,"FIN",55.167,-4.032,"2013-12"
"2677","2014",1,"FIN",24.2712,-12.06,"2014-1"
"2678","2014",2,"FIN",27.253,-3.1254,"2014-2"
"2679","2014",3,"FIN",28.7824,-1.4567,"2014-3"
"2680","2014",4,"FIN",18.3748,2.04354,"2014-4"
"2681","2014",5,"FIN",61.5845,7.76269,"2014-5"
"2682","2014",6,"FIN",53.3619,11.6027,"2014-6"
"2683","2014",7,"FIN",58.2545,18.2238,"2014-7"
"2684","2014",8,"FIN",77.2689,15.2214,"2014-8"
"2685","2014",9,"FIN",42.1466,9.49535,"2014-9"
"2686","2014",10,"FIN",39.4615,1.5988,"2014-10"
"2687","2014",11,"FIN",34.1124,-2.5448,"2014-11"
"2688","2014",12,"FIN",54.6044,-5.892,"2014-12"
"2689","2015",1,"FIN",51.4167,-9.5,"2015-1"
"2690","2015",2,"FIN",31.1955,-6.0431,"2015-2"
"2691","2015",3,"FIN",35.8784,-1.1038,"2015-3"
"2692","2015",4,"FIN",31.0606,2.21694,"2015-4"
"2693","2015",5,"FIN",60.3226,7.86004,"2015-5"
"2694","2015",6,"FIN",70.4931,11.8637,"2015-6"
"2695","2015",7,"FIN",70.0336,13.2354,"2015-7"
"2696","2015",8,"FIN",54.0284,14.7374,"2015-8"
"2697","2015",9,"FIN",52.1593,10.5999,"2015-9"
"2698","2015",10,"FIN",26.8272,2.6602,"2015-10"
"2699","2015",11,"FIN",61.1553,-0.2425,"2015-11"
"2700","2015",12,"FIN",55.7898,-3.9911,"2015-12"
"2701","1991",1,"FRA",55.856,3.55893,"1991-1"
"2702","1991",2,"FRA",37.6039,1.80521,"1991-2"
"2703","1991",3,"FRA",76.209,9.06057,"1991-3"
"2704","1991",4,"FRA",50.321,8.66942,"1991-4"
"2705","1991",5,"FRA",36.3691,11.5755,"1991-5"
"2706","1991",6,"FRA",69.6719,14.9801,"1991-6"
"2707","1991",7,"FRA",56.495,19.8638,"1991-7"
"2708","1991",8,"FRA",25.3255,20.9565,"1991-8"
"2709","1991",9,"FRA",97.2219,17.9976,"1991-9"
"2710","1991",10,"FRA",77.1235,10.6867,"1991-10"
"2711","1991",11,"FRA",92.0291,6.65364,"1991-11"
"2712","1991",12,"FRA",35.3224,3.24705,"1991-12"
"2713","1992",1,"FRA",28.5376,2.29906,"1992-1"
"2714","1992",2,"FRA",34.0157,4.55385,"1992-2"
"2715","1992",3,"FRA",59.3621,7.54494,"1992-3"
"2716","1992",4,"FRA",55.2602,9.51007,"1992-4"
"2717","1992",5,"FRA",64.2209,15.2742,"1992-5"
"2718","1992",6,"FRA",109.801,15.9715,"1992-6"
"2719","1992",7,"FRA",67.431,19.2905,"1992-7"
"2720","1992",8,"FRA",89.5658,20.1121,"1992-8"
"2721","1992",9,"FRA",69.1763,15.4827,"1992-9"
"2722","1992",10,"FRA",123.215,9.59145,"1992-10"
"2723","1992",11,"FRA",103.178,8.77039,"1992-11"
"2724","1992",12,"FRA",70.8559,4.86715,"1992-12"
"2725","1993",1,"FRA",42.6855,5.4836,"1993-1"
"2726","1993",2,"FRA",17.3965,3.13798,"1993-2"
"2727","1993",3,"FRA",20.345,6.82836,"1993-3"
"2728","1993",4,"FRA",104.995,10.4283,"1993-4"
"2729","1993",5,"FRA",77.9192,14.078,"1993-5"
"2730","1993",6,"FRA",86.6152,17.3333,"1993-6"
"2731","1993",7,"FRA",63.3686,17.7762,"1993-7"
"2732","1993",8,"FRA",41.641,18.7399,"1993-8"
"2733","1993",9,"FRA",157.384,14.5764,"1993-9"
"2734","1993",10,"FRA",119.675,10.2956,"1993-10"
"2735","1993",11,"FRA",44.7586,4.48424,"1993-11"
"2736","1993",12,"FRA",114.768,6.09939,"1993-12"
"2737","1994",1,"FRA",105.368,4.97169,"1994-1"
"2738","1994",2,"FRA",85.8265,4.96252,"1994-2"
"2739","1994",3,"FRA",34.522,9.43613,"1994-3"
"2740","1994",4,"FRA",88.54,8.59415,"1994-4"
"2741","1994",5,"FRA",92.7677,13.6962,"1994-5"
"2742","1994",6,"FRA",61.2597,17.1635,"1994-6"
"2743","1994",7,"FRA",51.1653,21.5293,"1994-7"
"2744","1994",8,"FRA",58.1945,20.0522,"1994-8"
"2745","1994",9,"FRA",148.012,14.925,"1994-9"
"2746","1994",10,"FRA",81.5849,11.9551,"1994-10"
"2747","1994",11,"FRA",74.8861,10.1518,"1994-11"
"2748","1994",12,"FRA",73.4066,6.2915,"1994-12"
"2749","1995",1,"FRA",119.087,4.20402,"1995-1"
"2750","1995",2,"FRA",91.8989,7.36125,"1995-2"
"2751","1995",3,"FRA",71.8115,6.3158,"1995-3"
"2752","1995",4,"FRA",65.1319,9.76773,"1995-4"
"2753","1995",5,"FRA",83.6108,13.6357,"1995-5"
"2754","1995",6,"FRA",28.9311,16.1103,"1995-6"
"2755","1995",7,"FRA",55.1727,21.3041,"1995-7"
"2756","1995",8,"FRA",48.525,20.2393,"1995-8"
"2757","1995",9,"FRA",107.371,14.3578,"1995-9"
"2758","1995",10,"FRA",43.0465,14.66,"1995-10"
"2759","1995",11,"FRA",59.4605,7.26124,"1995-11"
"2760","1995",12,"FRA",99.9073,3.82216,"1995-12"
"2761","1996",1,"FRA",81.9973,4.9136,"1996-1"
"2762","1996",2,"FRA",72.8591,2.83498,"1996-2"
"2763","1996",3,"FRA",37.0307,6.00496,"1996-3"
"2764","1996",4,"FRA",40.6357,10.1644,"1996-4"
"2765","1996",5,"FRA",83.6875,12.2964,"1996-5"
"2766","1996",6,"FRA",39.1187,17.7138,"1996-6"
"2767","1996",7,"FRA",62.2532,18.7712,"1996-7"
"2768","1996",8,"FRA",80.299,18.3642,"1996-8"
"2769","1996",9,"FRA",55.4159,14.1342,"1996-9"
"2770","1996",10,"FRA",55.2818,11.869,"1996-10"
"2771","1996",11,"FRA",158.744,6.77186,"1996-11"
"2772","1996",12,"FRA",81.138,3.28313,"1996-12"
"2773","1997",1,"FRA",56.6295,1.9368,"1997-1"
"2774","1997",2,"FRA",62.0508,6.91015,"1997-2"
"2775","1997",3,"FRA",11.7778,9.40785,"1997-3"
"2776","1997",4,"FRA",25.7382,10.1144,"1997-4"
"2777","1997",5,"FRA",87.4732,14.2853,"1997-5"
"2778","1997",6,"FRA",126.183,16.3099,"1997-6"
"2779","1997",7,"FRA",54.5362,18.5886,"1997-7"
"2780","1997",8,"FRA",77.3294,21.4124,"1997-8"
"2781","1997",9,"FRA",23.173,17.251,"1997-9"
"2782","1997",10,"FRA",55.1717,12.3741,"1997-10"
"2783","1997",11,"FRA",113.912,8.2487,"1997-11"
"2784","1997",12,"FRA",99.0871,5.35187,"1997-12"
